controllers.TD.ntuple2.TDNTuple2Agt: USESYMMETRY:true, NORMALIZE:false, sigmoid:none, lambda:0.0, horizon:0, AFTERSTATE:true, learnFromRM: false
controllers.TD.ntuple2.TDNTuple2Agt: alpha_init->final:0.2->0.1, epsilon_init->final:0.0->0.0
run, gameNum, evalQ, evalT, evalM, actionNum, trnMoves
9, 4500, 28293.50237717887, 0.0, 0.0, 4958525, 4958525
9, 5000, 25900.11004754358, 0.0, 0.0, 5642374, 5642374
9, 5500, 30706.962200950875, 0.0, 0.0, 6352070, 6352070
9, 6000, 26676.699244019015, 0.0, 0.0, 7068079, 7068079
9, 6500, 29364.893984880382, 0.0, 0.0, 7817654, 7817654
9, 7000, 30323.457879697606, 0.0, 0.0, 8595077, 8595077
9, 7500, 34015.42915759396, 0.0, 0.0, 9373047, 9373047
9, 8000, 33071.26858315188, 0.0, 0.0, 10183666, 10183666
9, 8500, 33043.90537166304, 0.0, 0.0, 10969527, 10969527
9, 9000, 33301.11810743326, 0.0, 0.0, 11758427, 11758427
9, 9500, 39646.342362148665, 0.0, 0.0, 12571718, 12571718
9, 10000, 35628.28684724298, 0.0, 0.0, 13407181, 13407181
