controllers.TD.ntuple2.TDNTuple2Agt: USESYMMETRY:true, NORMALIZE:false, sigmoid:none, lambda:0.0, horizon:0, AFTERSTATE:true, learnFromRM: false
controllers.TD.ntuple2.TDNTuple2Agt: alpha_init->final:0.2->0.1, epsilon_init->final:0.0->0.0
run, gameNum, evalQ, evalT, evalM, actionNum, trnMoves
2, 3500, 26235.923648927117, 0.0, 0.0, 3827768, 3827768
2, 4000, 29071.038472978544, 0.0, 0.0, 4507340, 4507340
2, 4500, 32320.78076945957, 0.0, 0.0, 5231672, 5231672
2, 5000, 30246.57561538919, 0.0, 0.0, 5952141, 5952141
2, 5500, 29449.011512307785, 0.0, 0.0, 6701920, 6701920
2, 6000, 26852.980230246158, 0.0, 0.0, 7465111, 7465111
2, 6500, 29156.099604604926, 0.0, 0.0, 8209281, 8209281
2, 7000, 31894.9619920921, 0.0, 0.0, 8984966, 8984966
2, 7500, 33813.81923984184, 0.0, 0.0, 9763112, 9763112
2, 8000, 31953.476384796835, 0.0, 0.0, 10564502, 10564502
2, 8500, 34829.78952769594, 0.0, 0.0, 11368624, 11368624
2, 9000, 33747.15579055392, 0.0, 0.0, 12190367, 12190367
2, 9500, 32037.903115811077, 0.0, 0.0, 13031792, 13031792
2, 10000, 32656.19806231622, 0.0, 0.0, 13874643, 13874643
3, 500, 13287.52, 0.0, 0.0, 309284, 309284
3, 1000, 18063.4304, 0.0, 0.0, 768206, 768206
3, 1500, 20244.148608, 0.0, 0.0, 1327067, 1327067
3, 2000, 23056.40297216, 0.0, 0.0, 1929619, 1929619
3, 2500, 20287.6880594432, 0.0, 0.0, 2532877, 2532877
3, 3000, 24410.71376118886, 0.0, 0.0, 3167491, 3167491
3, 3500, 24508.694275223777, 0.0, 0.0, 3811337, 3811337
3, 4000, 25494.093885504473, 0.0, 0.0, 4497482, 4497482
3, 4500, 24332.761877710087, 0.0, 0.0, 5195850, 5195850
3, 5000, 28450.5752375542, 0.0, 0.0, 5943401, 5943401
3, 5500, 26395.891504751085, 0.0, 0.0, 6662300, 6662300
3, 6000, 26856.237830095022, 0.0, 0.0, 7396654, 7396654
3, 6500, 31825.4447566019, 0.0, 0.0, 8152957, 8152957
3, 7000, 33706.188895132036, 0.0, 0.0, 8915779, 8915779
3, 7500, 33740.76377790264, 0.0, 0.0, 9708499, 9708499
3, 8000, 30665.135275558052, 0.0, 0.0, 10526696, 10526696
3, 8500, 29199.54270551116, 0.0, 0.0, 11355562, 11355562
3, 9000, 34941.67085411023, 0.0, 0.0, 12160167, 12160167
3, 9500, 35340.833417082205, 0.0, 0.0, 12979959, 12979959
3, 10000, 31994.816668341646, 0.0, 0.0, 13849688, 13849688
4, 500, 13878.48, 0.0, 0.0, 325803, 325803
4, 1000, 18968.2096, 0.0, 0.0, 785090, 785090
4, 1500, 18699.524191999997, 0.0, 0.0, 1335174, 1335174
4, 2000, 21575.35048384, 0.0, 0.0, 1910543, 1910543
4, 2500, 21539.187009676796, 0.0, 0.0, 2526533, 2526533
4, 3000, 21938.06374019354, 0.0, 0.0, 3168067, 3168067
4, 3500, 25213.80127480387, 0.0, 0.0, 3820464, 3820464
4, 4000, 27468.35602549608, 0.0, 0.0, 4490068, 4490068
4, 4500, 26798.88712050992, 0.0, 0.0, 5179079, 5179079
4, 5000, 30019.9777424102, 0.0, 0.0, 5864905, 5864905
4, 5500, 28888.799554848207, 0.0, 0.0, 6608498, 6608498
4, 6000, 27807.695991096964, 0.0, 0.0, 7340143, 7340143
4, 6500, 26689.11391982194, 0.0, 0.0, 8088323, 8088323
4, 7000, 28230.42227839644, 0.0, 0.0, 8859914, 8859914
4, 7500, 33306.60844556792, 0.0, 0.0, 9637506, 9637506
