controllers.TD.ntuple2.TDNTuple2Agt: USESYMMETRY:true, NORMALIZE:false, sigmoid:none, lambda:0.0, horizon:0, AFTERSTATE:true, learnFromRM: false
controllers.TD.ntuple2.TDNTuple2Agt: alpha_init->final:0.2->0.1, epsilon_init->final:0.0->0.0
run, gameNum, evalQ, evalT, evalM, actionNum, trnMoves
3, 10000, 31380.09476583622, 0.0, 0.0, 14030441, 14030441
4, 500, 13098.08, 0.0, 0.0, 308448, 308448
4, 1000, 15297.241600000001, 0.0, 0.0, 757190, 757190
4, 1500, 17613.224832, 0.0, 0.0, 1267602, 1267602
4, 2000, 22997.78449664, 0.0, 0.0, 1825189, 1825189
4, 2500, 25167.235689932797, 0.0, 0.0, 2415515, 2415515
4, 3000, 22237.82471379866, 0.0, 0.0, 3039797, 3039797
4, 3500, 25673.636494275976, 0.0, 0.0, 3700385, 3700385
4, 4000, 30666.912729885524, 0.0, 0.0, 4383736, 4383736
4, 4500, 29990.45825459771, 0.0, 0.0, 5101158, 5101158
4, 5000, 31161.24916509195, 0.0, 0.0, 5831073, 5831073
4, 5500, 26454.34498330184, 0.0, 0.0, 6578477, 6578477
4, 6000, 33425.406899666035, 0.0, 0.0, 7337989, 7337989
4, 6500, 29185.70813799332, 0.0, 0.0, 8109888, 8109888
4, 7000, 32478.354162759864, 0.0, 0.0, 8892231, 8892231
4, 7500, 31979.7270832552, 0.0, 0.0, 9690271, 9690271
4, 8000, 37679.0345416651, 0.0, 0.0, 10490703, 10490703
4, 8500, 32845.9006908333, 0.0, 0.0, 11318893, 11318893
4, 9000, 35845.23801381667, 0.0, 0.0, 12136497, 12136497
4, 9500, 31991.624760276332, 0.0, 0.0, 12976211, 12976211
4, 10000, 35682.71249520553, 0.0, 0.0, 13803624, 13803624
5, 500, 12684.96, 0.0, 0.0, 320342, 320342
5, 1000, 18444.4992, 0.0, 0.0, 779551, 779551
5, 1500, 19685.689984, 0.0, 0.0, 1316415, 1316415
5, 2000, 20919.71379968, 0.0, 0.0, 1900510, 1900510
5, 2500, 22615.5942759936, 0.0, 0.0, 2483359, 2483359
5, 3000, 24214.87188551987, 0.0, 0.0, 3097073, 3097073
5, 3500, 29161.4174377104, 0.0, 0.0, 3763143, 3763143
5, 4000, 26629.628348754206, 0.0, 0.0, 4456297, 4456297
5, 4500, 25509.872566975086, 0.0, 0.0, 5151919, 5151919
5, 5000, 32458.757451339505, 0.0, 0.0, 5870130, 5870130
5, 5500, 32031.015149026793, 0.0, 0.0, 6596706, 6596706
5, 6000, 30576.700302980535, 0.0, 0.0, 7349778, 7349778
5, 6500, 27554.334006059613, 0.0, 0.0, 8104063, 8104063
5, 7000, 32067.726680121195, 0.0, 0.0, 8877341, 8877341
5, 7500, 33849.75453360242, 0.0, 0.0, 9672036, 9672036
5, 8000, 33497.79509067205, 0.0, 0.0, 10466343, 10466343
