P0: controllers.TD.ntuple2.TDNTuple2Agt: USESYMMETRY:true, NORMALIZE:false, sigmoid:none, lambda:0.0, horizon:1, AFTERSTATE:true, learnFromRM: false
P0: controllers.TD.ntuple2.TDNTuple2Agt: alpha_init->final:1.0->1.0, epsilon_init->final:0.0->0.0, gamma: 1.0, MODE_3P: 2, fixed n-tuple, mode=2
Start state = 0001000000000100
run, moveNum, player, action, gameScore, nEmptyTile, cumEmptyTl, highestTile
1, 1255, 0, 3, +24932.00, 5, 5708, 2048
1, 1256, 0, 3, +24932.00, 4, 5712, 2048
1, 1257, 0, 0, +25072.00, 6, 5718, 2048
1, 1258, 0, 0, +25072.00, 5, 5723, 2048
1, 1259, 0, 1, +25088.00, 5, 5728, 2048
1, 1260, 0, 3, +25124.00, 6, 5734, 2048
1, 1261, 0, 0, +25200.00, 8, 5742, 2048
1, 1262, 0, 0, +25204.00, 8, 5750, 2048
1, 1263, 0, 0, +25204.00, 7, 5757, 2048
1, 1264, 0, 3, +25212.00, 7, 5764, 2048
1, 1265, 0, 1, +25228.00, 7, 5771, 2048
1, 1266, 0, 0, +25232.00, 7, 5778, 2048
1, 1267, 0, 0, +25240.00, 7, 5785, 2048
1, 1268, 0, 3, +25240.00, 6, 5791, 2048
1, 1269, 0, 0, +25244.00, 6, 5797, 2048
1, 1270, 0, 0, +25252.00, 6, 5803, 2048
1, 1271, 0, 0, +25252.00, 5, 5808, 2048
1, 1272, 0, 1, +25256.00, 5, 5813, 2048
1, 1273, 0, 3, +25256.00, 4, 5817, 2048
1, 1274, 0, 0, +25260.00, 4, 5821, 2048
1, 1275, 0, 0, +25260.00, 3, 5824, 2048
1, 1276, 0, 1, +25272.00, 4, 5828, 2048
1, 1277, 0, 0, +25288.00, 4, 5832, 2048
1, 1278, 0, 0, +25288.00, 3, 5835, 2048
1, 1279, 0, 3, +25328.00, 5, 5840, 2048
1, 1280, 0, 0, +25336.00, 5, 5845, 2048
1, 1281, 0, 3, +25340.00, 5, 5850, 2048
1, 1282, 0, 0, +25364.00, 6, 5856, 2048
1, 1283, 0, 1, +25364.00, 5, 5861, 2048
1, 1284, 0, 3, +25368.00, 5, 5866, 2048
1, 1285, 0, 0, +25376.00, 5, 5871, 2048
1, 1286, 0, 3, +25376.00, 4, 5875, 2048
1, 1287, 0, 0, +25380.00, 4, 5879, 2048
1, 1288, 0, 3, +25384.00, 4, 5883, 2048
1, 1289, 0, 1, +25384.00, 3, 5886, 2048
1, 1290, 0, 3, +25384.00, 2, 5888, 2048
1, 1291, 0, 0, +25396.00, 3, 5891, 2048
1, 1292, 0, 3, +25416.00, 4, 5895, 2048
1, 1293, 0, 0, +25448.00, 4, 5899, 2048
1, 1294, 0, 3, +25516.00, 5, 5904, 2048
1, 1295, 0, 3, +25528.00, 6, 5910, 2048
1, 1296, 0, 0, +25656.00, 6, 5916, 2048
1, 1297, 0, 1, +25932.00, 8, 5924, 2048
1, 1298, 0, 0, +25940.00, 8, 5932, 2048
1, 1299, 0, 1, +25940.00, 7, 5939, 2048
1, 1300, 0, 0, +25944.00, 7, 5946, 2048
1, 1301, 0, 0, +25944.00, 6, 5952, 2048
1, 1302, 0, 1, +25952.00, 6, 5958, 2048
1, 1303, 0, 3, +25952.00, 5, 5963, 2048
1, 1304, 0, 0, +25960.00, 6, 5969, 2048
1, 1305, 0, 1, +25960.00, 5, 5974, 2048
1, 1306, 0, 1, +25964.00, 5, 5979, 2048
1, 1307, 0, 0, +25984.00, 6, 5985, 2048
1, 1308, 0, 1, +26024.00, 7, 5992, 2048
1, 1309, 0, 3, +26024.00, 6, 5998, 2048
1, 1310, 0, 3, +26024.00, 5, 6003, 2048
1, 1311, 0, 0, +26036.00, 6, 6009, 2048
1, 1312, 0, 1, +26040.00, 6, 6015, 2048
1, 1313, 0, 3, +26040.00, 5, 6020, 2048
1, 1314, 0, 0, +26044.00, 5, 6025, 2048
1, 1315, 0, 3, +26044.00, 4, 6029, 2048
1, 1316, 0, 3, +26044.00, 3, 6032, 2048
1, 1317, 0, 0, +26060.00, 4, 6036, 2048
1, 1318, 0, 3, +26064.00, 4, 6040, 2048
1, 1319, 0, 0, +26092.00, 6, 6046, 2048
1, 1320, 0, 3, +26092.00, 5, 6051, 2048
1, 1321, 0, 3, +26096.00, 5, 6056, 2048
1, 1322, 0, 0, +26112.00, 5, 6061, 2048
1, 1323, 0, 0, +26144.00, 5, 6066, 2048
1, 1324, 0, 3, +26148.00, 5, 6071, 2048
1, 1325, 0, 0, +26156.00, 5, 6076, 2048
1, 1326, 0, 3, +26160.00, 5, 6081, 2048
1, 1327, 0, 3, +26164.00, 5, 6086, 2048
1, 1328, 0, 0, +26172.00, 5, 6091, 2048
1, 1329, 0, 0, +26188.00, 5, 6096, 2048
1, 1330, 0, 1, +26188.00, 4, 6100, 2048
1, 1331, 0, 3, +26188.00, 3, 6103, 2048
1, 1332, 0, 0, +26192.00, 3, 6106, 2048
1, 1333, 0, 0, +26200.00, 3, 6109, 2048
1, 1334, 0, 0, +26200.00, 2, 6111, 2048
1, 1335, 0, 3, +26208.00, 3, 6114, 2048
1, 1336, 0, 3, +26216.00, 3, 6117, 2048
1, 1337, 0, 3, +26232.00, 3, 6120, 2048
1, 1338, 0, 0, +26268.00, 4, 6124, 2048
1, 1339, 0, 0, +26332.00, 4, 6128, 2048
1, 1340, 0, 3, +26336.00, 4, 6132, 2048
1, 1341, 0, 1, +26344.00, 4, 6136, 2048
1, 1342, 0, 3, +26344.00, 3, 6139, 2048
1, 1343, 0, 0, +26348.00, 3, 6142, 2048
1, 1344, 0, 0, +26356.00, 3, 6145, 2048
1, 1345, 0, 1, +26356.00, 2, 6147, 2048
1, 1346, 0, 0, +26376.00, 3, 6150, 2048
1, 1347, 0, 3, +26388.00, 4, 6154, 2048
1, 1348, 0, 3, +26392.00, 4, 6158, 2048
1, 1349, 0, 0, +26400.00, 4, 6162, 2048
1, 1350, 0, 0, +26416.00, 4, 6166, 2048
1, 1351, 0, 3, +26420.00, 4, 6170, 2048
1, 1352, 0, 3, +26420.00, 3, 6173, 2048
1, 1353, 0, 3, +26424.00, 3, 6176, 2048
1, 1354, 0, 1, +26424.00, 2, 6178, 2048
1, 1355, 0, 3, +26424.00, 1, 6179, 2048
1, 1356, 0, 0, +26436.00, 2, 6181, 2048
1, 1357, 0, 3, +26456.00, 3, 6184, 2048
1, 1358, 0, 0, +26496.00, 4, 6188, 2048
1, 1359, 0, 3, +26568.00, 5, 6193, 2048
1, 1360, 0, 0, +26696.00, 5, 6198, 2048
1, 1361, 0, 1, +26700.00, 5, 6203, 2048
1, 1362, 0, 3, +26700.00, 4, 6207, 2048
1, 1363, 0, 0, +26704.00, 4, 6211, 2048
1, 1364, 0, 1, +26712.00, 4, 6215, 2048
1, 1365, 0, 0, +26732.00, 5, 6220, 2048
1, 1366, 0, 1, +26768.00, 6, 6226, 2048
1, 1367, 0, 3, +26776.00, 6, 6232, 2048
1, 1368, 0, 0, +26792.00, 6, 6238, 2048
1, 1369, 0, 0, +26796.00, 6, 6244, 2048
1, 1370, 0, 3, +26808.00, 7, 6251, 2048
1, 1371, 0, 3, +26816.00, 7, 6258, 2048
1, 1372, 0, 1, +26816.00, 6, 6264, 2048
1, 1373, 0, 3, +26820.00, 6, 6270, 2048
1, 1374, 0, 3, +26820.00, 5, 6275, 2048
1, 1375, 0, 3, +26824.00, 5, 6280, 2048
1, 1376, 0, 0, +26824.00, 4, 6284, 2048
1, 1377, 0, 1, +26824.00, 3, 6287, 2048
1, 1378, 0, 0, +26828.00, 3, 6290, 2048
1, 1379, 0, 3, +26836.00, 3, 6293, 2048
1, 1380, 0, 3, +26856.00, 4, 6297, 2048
1, 1381, 0, 0, +26888.00, 4, 6301, 2048
1, 1382, 0, 3, +26960.00, 5, 6306, 2048
1, 1383, 0, 0, +26960.00, 4, 6310, 2048
1, 1384, 0, 3, +26964.00, 4, 6314, 2048
1, 1385, 0, 3, +26972.00, 4, 6318, 2048
1, 1386, 0, 3, +26972.00, 3, 6321, 2048
1, 1387, 0, 0, +26996.00, 5, 6326, 2048
1, 1388, 0, 3, +27004.00, 5, 6331, 2048
1, 1389, 0, 3, +27020.00, 5, 6336, 2048
1, 1390, 0, 3, +27024.00, 5, 6341, 2048
1, 1391, 0, 0, +27024.00, 4, 6345, 2048
1, 1392, 0, 3, +27028.00, 4, 6349, 2048
1, 1393, 0, 0, +27028.00, 3, 6352, 2048
1, 1394, 0, 1, +27028.00, 2, 6354, 2048
1, 1395, 0, 0, +27072.00, 4, 6358, 2048
1, 1396, 0, 1, +27072.00, 3, 6361, 2048
1, 1397, 0, 1, +27076.00, 3, 6364, 2048
1, 1398, 0, 1, +27088.00, 4, 6368, 2048
1, 1399, 0, 0, +27104.00, 4, 6372, 2048
1, 1400, 0, 3, +27108.00, 4, 6376, 2048
1, 1401, 0, 1, +27108.00, 3, 6379, 2048
1, 1402, 0, 3, +27108.00, 2, 6381, 2048
1, 1403, 0, 1, +27108.00, 1, 6382, 2048
1, 1404, 0, 0, +27124.00, 3, 6385, 2048
1, 1405, 0, 3, +27124.00, 2, 6387, 2048
1, 1406, 0, 0, +27136.00, 3, 6390, 2048
1, 1407, 0, 3, +27148.00, 4, 6394, 2048
1, 1408, 0, 0, +27148.00, 3, 6397, 2048
1, 1409, 0, 1, +27164.00, 3, 6400, 2048
1, 1410, 0, 0, +27200.00, 4, 6404, 2048
1, 1411, 0, 3, +27272.00, 5, 6409, 2048
1, 1412, 0, 3, +27400.00, 5, 6414, 2048
1, 1413, 0, 0, +27676.00, 7, 6421, 2048
1, 1414, 0, 1, +28188.00, 7, 6428, 2048
1, 1415, 0, 1, +29212.00, 7, 6435, 2048
1, 1416, 0, 0, +29212.00, 6, 6441, 2048
1, 1417, 0, 1, +29220.00, 7, 6448, 2048
1, 1418, 0, 0, +29236.00, 8, 6456, 2048
1, 1419, 0, 0, +29240.00, 8, 6464, 2048
1, 1420, 0, 1, +29240.00, 7, 6471, 2048
1, 1421, 0, 0, +29240.00, 6, 6477, 2048
1, 1422, 0, 0, +29244.00, 6, 6483, 2048
1, 1423, 0, 1, +29244.00, 5, 6488, 2048
1, 1424, 0, 1, +29244.00, 4, 6492, 2048
1, 1425, 0, 0, +29252.00, 4, 6496, 2048
1, 1426, 0, 0, +29268.00, 4, 6500, 2048
1, 1427, 0, 0, +29272.00, 4, 6504, 2048
1, 1428, 0, 0, +29276.00, 4, 6508, 2048
1, 1429, 0, 0, +29276.00, 3, 6511, 2048
1, 1430, 0, 0, +29280.00, 3, 6514, 2048
1, 1431, 0, 0, +29288.00, 3, 6517, 2048
1, 1432, 0, 0, +29292.00, 3, 6520, 2048
1, 1433, 0, 0, +29304.00, 4, 6524, 2048
1, 1434, 0, 0, +29312.00, 4, 6528, 2048
1, 1435, 0, 1, +29328.00, 4, 6532, 2048
1, 1436, 0, 0, +29328.00, 3, 6535, 2048
1, 1437, 0, 3, +29332.00, 3, 6538, 2048
1, 1438, 0, 0, +29372.00, 5, 6543, 2048
1, 1439, 0, 0, +29380.00, 5, 6548, 2048
1, 1440, 0, 1, +29396.00, 5, 6553, 2048
1, 1441, 0, 0, +29432.00, 6, 6559, 2048
1, 1442, 0, 0, +29440.00, 6, 6565, 2048
1, 1443, 0, 0, +29444.00, 6, 6571, 2048
1, 1444, 0, 3, +29452.00, 6, 6577, 2048
1, 1445, 0, 0, +29520.00, 7, 6584, 2048
1, 1446, 0, 3, +29536.00, 7, 6591, 2048
1, 1447, 0, 0, +29540.00, 7, 6598, 2048
1, 1448, 0, 0, +29548.00, 7, 6605, 2048
1, 1449, 0, 3, +29548.00, 6, 6611, 2048
1, 1450, 0, 3, +29552.00, 6, 6617, 2048
1, 1451, 0, 0, +29572.00, 7, 6624, 2048
1, 1452, 0, 3, +29572.00, 6, 6630, 2048
1, 1453, 0, 0, +29576.00, 6, 6636, 2048
1, 1454, 0, 3, +29584.00, 6, 6642, 2048
1, 1455, 0, 0, +29588.00, 6, 6648, 2048
1, 1456, 0, 3, +29588.00, 5, 6653, 2048
1, 1457, 0, 0, +29596.00, 5, 6658, 2048
1, 1458, 0, 3, +29600.00, 5, 6663, 2048
1, 1459, 0, 0, +29612.00, 6, 6669, 2048
1, 1460, 0, 1, +29612.00, 5, 6674, 2048
1, 1461, 0, 0, +29628.00, 5, 6679, 2048
1, 1462, 0, 3, +29664.00, 6, 6685, 2048
1, 1463, 0, 1, +29664.00, 5, 6690, 2048
1, 1464, 0, 3, +29668.00, 5, 6695, 2048
1, 1465, 0, 3, +29672.00, 5, 6700, 2048
1, 1466, 0, 0, +29680.00, 5, 6705, 2048
1, 1467, 0, 3, +29688.00, 5, 6710, 2048
1, 1468, 0, 0, +29704.00, 5, 6715, 2048
1, 1469, 0, 3, +29708.00, 5, 6720, 2048
1, 1470, 0, 0, +29752.00, 7, 6727, 2048
1, 1471, 0, 3, +29752.00, 6, 6733, 2048
1, 1472, 0, 3, +29752.00, 5, 6738, 2048
1, 1473, 0, 0, +29760.00, 5, 6743, 2048
1, 1474, 0, 0, +29776.00, 5, 6748, 2048
1, 1475, 0, 3, +29780.00, 5, 6753, 2048
1, 1476, 0, 0, +29788.00, 5, 6758, 2048
1, 1477, 0, 3, +29788.00, 4, 6762, 2048
1, 1478, 0, 1, +29792.00, 4, 6766, 2048
1, 1479, 0, 3, +29792.00, 3, 6769, 2048
1, 1480, 0, 1, +29792.00, 2, 6771, 2048
1, 1481, 0, 0, +29796.00, 2, 6773, 2048
1, 1482, 0, 1, +29800.00, 2, 6775, 2048
1, 1483, 0, 3, +29800.00, 1, 6776, 2048
1, 1484, 0, 0, +29804.00, 1, 6777, 2048
1, 1485, 0, 3, +29804.00, 0, 6777, 2048
1, 1486, 0, 0, +29824.00, 2, 6779, 2048
1, 1487, 0, 0, +29848.00, 3, 6782, 2048
1, 1488, 0, 1, +29868.00, 4, 6786, 2048
1, 1489, 0, 0, +29900.00, 4, 6790, 2048
1, 1490, 0, 0, +29904.00, 4, 6794, 2048
1, 1491, 0, 3, +29968.00, 4, 6798, 2048
1, 1492, 0, 0, +30096.00, 4, 6802, 2048
1, 1493, 0, 0, +30096.00, 3, 6805, 2048
1, 1494, 0, 0, +30100.00, 3, 6808, 2048
1, 1495, 0, 0, +30104.00, 3, 6811, 2048
1, 1496, 0, 3, +30108.00, 3, 6814, 2048
1, 1497, 0, 3, +30120.00, 4, 6818, 2048
1, 1498, 0, 3, +30128.00, 4, 6822, 2048
1, 1499, 0, 3, +30128.00, 3, 6825, 2048
1, 1500, 0, 0, +30152.00, 4, 6829, 2048
1, 1501, 0, 0, +30184.00, 4, 6833, 2048
1, 1502, 0, 3, +30204.00, 5, 6838, 2048
1, 1503, 0, 3, +30208.00, 5, 6843, 2048
1, 1504, 0, 0, +30280.00, 6, 6849, 2048
1, 1505, 0, 1, +30280.00, 5, 6854, 2048
1, 1506, 0, 3, +30284.00, 5, 6859, 2048
1, 1507, 0, 0, +30292.00, 5, 6864, 2048
1, 1508, 0, 0, +30316.00, 6, 6870, 2048
1, 1509, 0, 1, +30348.00, 6, 6876, 2048
1, 1510, 0, 1, +30352.00, 6, 6882, 2048
1, 1511, 0, 0, +30356.00, 6, 6888, 2048
1, 1512, 0, 1, +30356.00, 5, 6893, 2048
1, 1513, 0, 0, +30372.00, 6, 6899, 2048
1, 1514, 0, 3, +30392.00, 7, 6906, 2048
1, 1515, 0, 3, +30392.00, 6, 6912, 2048
1, 1516, 0, 0, +30400.00, 6, 6918, 2048
1, 1517, 0, 0, +30416.00, 6, 6924, 2048
1, 1518, 0, 3, +30420.00, 6, 6930, 2048
1, 1519, 0, 0, +30420.00, 5, 6935, 2048
1, 1520, 0, 0, +30424.00, 5, 6940, 2048
1, 1521, 0, 0, +30424.00, 4, 6944, 2048
1, 1522, 0, 3, +30432.00, 4, 6948, 2048
1, 1523, 0, 3, +30440.00, 4, 6952, 2048
1, 1524, 0, 0, +30460.00, 5, 6957, 2048
1, 1525, 0, 0, +30492.00, 5, 6962, 2048
1, 1526, 0, 3, +30556.00, 5, 6967, 2048
1, 1527, 0, 0, +30684.00, 5, 6972, 2048
1, 1528, 0, 1, +30944.00, 6, 6978, 2048
1, 1529, 0, 3, +30944.00, 5, 6983, 2048
1, 1530, 0, 1, +30944.00, 4, 6987, 2048
1, 1531, 0, 0, +30960.00, 6, 6993, 2048
1, 1532, 0, 0, +30968.00, 6, 6999, 2048
1, 1533, 0, 1, +30968.00, 5, 7004, 2048
1, 1534, 0, 1, +30972.00, 5, 7009, 2048
1, 1535, 0, 0, +30996.00, 6, 7015, 2048
1, 1536, 0, 1, +31028.00, 6, 7021, 2048
1, 1537, 0, 0, +31036.00, 7, 7028, 2048
1, 1538, 0, 0, +31044.00, 7, 7035, 2048
1, 1539, 0, 3, +31044.00, 6, 7041, 2048
1, 1540, 0, 0, +31044.00, 5, 7046, 2048
1, 1541, 0, 1, +31048.00, 5, 7051, 2048
1, 1542, 0, 1, +31048.00, 4, 7055, 2048
1, 1543, 0, 0, +31048.00, 3, 7058, 2048
1, 1544, 0, 0, +31052.00, 3, 7061, 2048
1, 1545, 0, 0, +31060.00, 3, 7064, 2048
1, 1546, 0, 1, +31064.00, 3, 7067, 2048
1, 1547, 0, 0, +31076.00, 4, 7071, 2048
1, 1548, 0, 1, +31092.00, 4, 7075, 2048
1, 1549, 0, 0, +31096.00, 4, 7079, 2048
1, 1550, 0, 3, +31096.00, 3, 7082, 2048
1, 1551, 0, 1, +31096.00, 2, 7084, 2048
1, 1552, 0, 3, +31096.00, 1, 7085, 2048
1, 1553, 0, 0, +31112.00, 3, 7088, 2048
1, 1554, 0, 0, +31136.00, 4, 7092, 2048
1, 1555, 0, 3, +31140.00, 4, 7096, 2048
1, 1556, 0, 0, +31196.00, 6, 7102, 2048
1, 1557, 0, 3, +31264.00, 7, 7109, 2048
1, 1558, 0, 3, +31264.00, 6, 7115, 2048
1, 1559, 0, 1, +31264.00, 5, 7120, 2048
1, 1560, 0, 3, +31264.00, 4, 7124, 2048
1, 1561, 0, 0, +31268.00, 4, 7128, 2048
1, 1562, 0, 0, +31272.00, 4, 7132, 2048
1, 1563, 0, 3, +31292.00, 6, 7138, 2048
1, 1564, 0, 3, +31292.00, 5, 7143, 2048
1, 1565, 0, 3, +31296.00, 5, 7148, 2048
1, 1566, 0, 0, +31312.00, 5, 7153, 2048
1, 1567, 0, 3, +31320.00, 5, 7158, 2048
1, 1568, 0, 1, +31320.00, 4, 7162, 2048
1, 1569, 0, 3, +31324.00, 4, 7166, 2048
1, 1570, 0, 1, +31324.00, 3, 7169, 2048
1, 1571, 0, 1, +31324.00, 2, 7171, 2048
1, 1572, 0, 3, +31328.00, 2, 7173, 2048
1, 1573, 0, 3, +31340.00, 3, 7176, 2048
1, 1574, 0, 0, +31388.00, 4, 7180, 2048
1, 1575, 0, 1, +31396.00, 4, 7184, 2048
1, 1576, 0, 1, +31400.00, 4, 7188, 2048
1, 1577, 0, 3, +31400.00, 3, 7191, 2048
1, 1578, 0, 0, +31408.00, 4, 7195, 2048
1, 1579, 0, 3, +31408.00, 3, 7198, 2048
1, 1580, 0, 0, +31416.00, 3, 7201, 2048
1, 1581, 0, 3, +31436.00, 4, 7205, 2048
1, 1582, 0, 0, +31476.00, 5, 7210, 2048
1, 1583, 0, 1, +31476.00, 4, 7214, 2048
1, 1584, 0, 0, +31560.00, 6, 7220, 2048
1, 1585, 0, 3, +31560.00, 5, 7225, 2048
1, 1586, 0, 3, +31564.00, 5, 7230, 2048
1, 1587, 0, 3, +31572.00, 5, 7235, 2048
1, 1588, 0, 3, +31576.00, 5, 7240, 2048
1, 1589, 0, 0, +31708.00, 6, 7246, 2048
1, 1590, 0, 0, +31716.00, 6, 7252, 2048
1, 1591, 0, 1, +31716.00, 5, 7257, 2048
1, 1592, 0, 3, +31720.00, 5, 7262, 2048
1, 1593, 0, 0, +31728.00, 5, 7267, 2048
1, 1594, 0, 1, +31732.00, 5, 7272, 2048
1, 1595, 0, 0, +31756.00, 6, 7278, 2048
1, 1596, 0, 3, +31792.00, 7, 7285, 2048
1, 1597, 0, 0, +31792.00, 6, 7291, 2048
1, 1598, 0, 1, +31792.00, 5, 7296, 2048
1, 1599, 0, 1, +31792.00, 4, 7300, 2048
1, 1600, 0, 1, +31792.00, 3, 7303, 2048
1, 1601, 0, 0, +31796.00, 3, 7306, 2048
1, 1602, 0, 0, +31804.00, 3, 7309, 2048
1, 1603, 0, 0, +31804.00, 2, 7311, 2048
1, 1604, 0, 3, +31832.00, 4, 7315, 2048
1, 1605, 0, 0, +31840.00, 4, 7319, 2048
1, 1606, 0, 0, +31856.00, 4, 7323, 2048
1, 1607, 0, 0, +31860.00, 4, 7327, 2048
1, 1608, 0, 0, +31860.00, 3, 7330, 2048
1, 1609, 0, 3, +31864.00, 3, 7333, 2048
1, 1610, 0, 0, +31872.00, 3, 7336, 2048
1, 1611, 0, 3, +31892.00, 4, 7340, 2048
1, 1612, 0, 0, +31932.00, 5, 7345, 2048
1, 1613, 0, 3, +31996.00, 5, 7350, 2048
1, 1614, 0, 3, +31996.00, 4, 7354, 2048
1, 1615, 0, 3, +32000.00, 4, 7358, 2048
1, 1616, 0, 0, +32012.00, 5, 7363, 2048
1, 1617, 0, 3, +32012.00, 4, 7367, 2048
1, 1618, 0, 1, +32012.00, 3, 7370, 2048
1, 1619, 0, 3, +32012.00, 2, 7372, 2048
1, 1620, 0, 0, +32044.00, 5, 7377, 2048
1, 1621, 0, 3, +32076.00, 5, 7382, 2048
1, 1622, 0, 3, +32076.00, 4, 7386, 2048
1, 1623, 0, 0, +32084.00, 4, 7390, 2048
1, 1624, 0, 3, +32100.00, 4, 7394, 2048
1, 1625, 0, 3, +32104.00, 4, 7398, 2048
1, 1626, 0, 3, +32104.00, 3, 7401, 2048
1, 1627, 0, 3, +32108.00, 3, 7404, 2048
1, 1628, 0, 1, +32108.00, 2, 7406, 2048
1, 1629, 0, 0, +32120.00, 3, 7409, 2048
1, 1630, 0, 3, +32120.00, 2, 7411, 2048
1, 1631, 0, 1, +32120.00, 1, 7412, 2048
1, 1632, 0, 0, +32136.00, 3, 7415, 2048
1, 1633, 0, 0, +32160.00, 4, 7419, 2048
1, 1634, 0, 1, +32164.00, 4, 7423, 2048
1, 1635, 0, 3, +32164.00, 3, 7426, 2048
1, 1636, 0, 0, +32196.00, 3, 7429, 2048
1, 1637, 0, 0, +32200.00, 3, 7432, 2048
1, 1638, 0, 3, +32272.00, 4, 7436, 2048
1, 1639, 0, 3, +32400.00, 4, 7440, 2048
1, 1640, 0, 0, +32672.00, 5, 7445, 2048
1, 1641, 0, 0, +32676.00, 5, 7450, 2048
1, 1642, 0, 1, +33188.00, 5, 7455, 2048
1, 1643, 0, 0, +33204.00, 7, 7462, 2048
1, 1644, 0, 1, +33208.00, 7, 7469, 2048
1, 1645, 0, 0, +33216.00, 7, 7476, 2048
1, 1646, 0, 0, +33216.00, 6, 7482, 2048
1, 1647, 0, 1, +33232.00, 6, 7488, 2048
1, 1648, 0, 0, +33232.00, 5, 7493, 2048
1, 1649, 0, 0, +33236.00, 5, 7498, 2048
1, 1650, 0, 0, +33236.00, 4, 7502, 2048
1, 1651, 0, 3, +33284.00, 7, 7509, 2048
1, 1652, 0, 0, +33292.00, 7, 7516, 2048
1, 1653, 0, 3, +33292.00, 6, 7522, 2048
1, 1654, 0, 3, +33296.00, 6, 7528, 2048
1, 1655, 0, 0, +33320.00, 7, 7535, 2048
1, 1656, 0, 1, +33324.00, 7, 7542, 2048
1, 1657, 0, 1, +33328.00, 7, 7549, 2048
1, 1658, 0, 3, +33328.00, 6, 7555, 2048
1, 1659, 0, 3, +33328.00, 5, 7560, 2048
1, 1660, 0, 1, +33328.00, 4, 7564, 2048
1, 1661, 0, 0, +33336.00, 5, 7569, 2048
1, 1662, 0, 1, +33344.00, 5, 7574, 2048
1, 1663, 0, 3, +33344.00, 4, 7578, 2048
1, 1664, 0, 1, +33344.00, 3, 7581, 2048
1, 1665, 0, 3, +33348.00, 3, 7584, 2048
1, 1666, 0, 3, +33348.00, 2, 7586, 2048
1, 1667, 0, 1, +33352.00, 2, 7588, 2048
1, 1668, 0, 3, +33360.00, 2, 7590, 2048
1, 1669, 0, 0, +33380.00, 3, 7593, 2048
1, 1670, 0, 0, +33392.00, 4, 7597, 2048
1, 1671, 0, 3, +33400.00, 4, 7601, 2048
1, 1672, 0, 0, +33416.00, 4, 7605, 2048
1, 1673, 0, 0, +33452.00, 5, 7610, 2048
1, 1674, 0, 1, +33452.00, 4, 7614, 2048
1, 1675, 0, 0, +33456.00, 4, 7618, 2048
1, 1676, 0, 0, +33464.00, 4, 7622, 2048
1, 1677, 0, 1, +33468.00, 4, 7626, 2048
1, 1678, 0, 3, +33472.00, 4, 7630, 2048
1, 1679, 0, 0, +33480.00, 4, 7634, 2048
1, 1680, 0, 3, +33484.00, 4, 7638, 2048
1, 1681, 0, 3, +33484.00, 3, 7641, 2048
1, 1682, 0, 0, +33492.00, 3, 7644, 2048
1, 1683, 0, 0, +33508.00, 3, 7647, 2048
1, 1684, 0, 0, +33508.00, 2, 7649, 2048
1, 1685, 0, 0, +33512.00, 2, 7651, 2048
1, 1686, 0, 3, +33548.00, 3, 7654, 2048
1, 1687, 0, 0, +33620.00, 4, 7658, 2048
1, 1688, 0, 3, +33636.00, 4, 7662, 2048
1, 1689, 0, 1, +33636.00, 3, 7665, 2048
1, 1690, 0, 1, +33640.00, 3, 7668, 2048
1, 1691, 0, 3, +33640.00, 2, 7670, 2048
1, 1692, 0, 0, +33648.00, 3, 7673, 2048
1, 1693, 0, 0, +33656.00, 3, 7676, 2048
1, 1694, 0, 3, +33660.00, 3, 7679, 2048
1, 1695, 0, 0, +33668.00, 3, 7682, 2048
1, 1696, 0, 0, +33684.00, 3, 7685, 2048
1, 1697, 0, 1, +33688.00, 3, 7688, 2048
1, 1698, 0, 3, +33688.00, 2, 7690, 2048
1, 1699, 0, 0, +33692.00, 2, 7692, 2048
1, 1700, 0, 3, +33696.00, 2, 7694, 2048
1, 1701, 0, 0, +33704.00, 2, 7696, 2048
1, 1702, 0, 3, +33724.00, 3, 7699, 2048
1, 1703, 0, 0, +33756.00, 3, 7702, 2048
1, 1704, 0, 3, +33832.00, 5, 7707, 2048
1, 1705, 0, 0, +33960.00, 5, 7712, 2048
1, 1706, 0, 0, +33964.00, 5, 7717, 2048
1, 1707, 0, 3, +33972.00, 5, 7722, 2048
1, 1708, 0, 0, +33988.00, 5, 7727, 2048
1, 1709, 0, 0, +33988.00, 4, 7731, 2048
1, 1710, 0, 0, +33992.00, 4, 7735, 2048
1, 1711, 0, 1, +34040.00, 7, 7742, 2048
1, 1712, 0, 0, +34040.00, 6, 7748, 2048
1, 1713, 0, 1, +34052.00, 7, 7755, 2048
1, 1714, 0, 1, +34052.00, 6, 7761, 2048
1, 1715, 0, 3, +34052.00, 5, 7766, 2048
1, 1716, 0, 0, +34056.00, 5, 7771, 2048
1, 1717, 0, 1, +34056.00, 4, 7775, 2048
1, 1718, 0, 3, +34060.00, 4, 7779, 2048
1, 1719, 0, 0, +34068.00, 4, 7783, 2048
1, 1720, 0, 1, +34068.00, 3, 7786, 2048
1, 1721, 0, 0, +34088.00, 4, 7790, 2048
1, 1722, 0, 3, +34088.00, 3, 7793, 2048
1, 1723, 0, 0, +34092.00, 3, 7796, 2048
1, 1724, 0, 3, +34104.00, 4, 7800, 2048
1, 1725, 0, 3, +34108.00, 4, 7804, 2048
1, 1726, 0, 0, +34124.00, 4, 7808, 2048
1, 1727, 0, 0, +34124.00, 3, 7811, 2048
1, 1728, 0, 3, +34136.00, 4, 7815, 2048
