controllers.TD.ntuple2.TDNTuple2Agt: USESYMMETRY:true, NORMALIZE:false, sigmoid:tanh, lambda:0.0, horizon:0, AFTERSTATE:false, learnFromRM: false
controllers.TD.ntuple2.TDNTuple2Agt: alpha_init->final:0.5->0.5, epsilon_init->final:1.3->0.0
run, gameNum, evalQ, evalT, evalM, actionNum, trnMoves
19, 80000, 0.6666666666666666, 0.9166666666666666, 0.0, 302561, 931041
19, 85000, 1.0, 1.0, 0.0, 343355, 977402
19, 90000, 1.0, 1.0, 0.0, 386908, 1023437
19, 95000, 1.0, 1.0, 0.0, 434515, 1070565
19, 100000, 1.0, 1.0, 0.0, 480435, 1113004
20, 5000, 0.0, 0.0, 0.0, 5000, 65053
20, 10000, 0.0, 0.0, 0.0, 10000, 129919
20, 15000, 0.0, 0.0, 0.0, 15000, 195020
20, 20000, 0.0, 0.0, 0.0, 20000, 260089
20, 25000, 0.0, 0.0, 0.0, 25329, 324794
20, 30000, 0.3333333333333333, 0.5833333333333333, 0.0, 33990, 387590
20, 35000, 1.0, 0.75, 0.0, 46401, 448573
20, 40000, 1.0, 0.8333333333333333, 0.0, 62473, 507823
20, 45000, 0.3333333333333333, 0.41666666666666663, 0.0, 82049, 565300
20, 50000, 1.0, 0.75, 0.0, 104831, 621503
20, 55000, 1.0, 0.75, 0.0, 130614, 676087
20, 60000, 1.0, 1.0, 0.0, 159730, 730122
20, 65000, 1.0, 1.0, 0.0, 191729, 782989
20, 70000, 1.0, 1.0, 0.0, 226692, 834923
20, 75000, 1.0, 1.0, 0.0, 263956, 885021
20, 80000, 1.0, 1.0, 0.0, 303243, 933325
20, 85000, 1.0, 1.0, 0.0, 346465, 982990
20, 90000, 1.0, 1.0, 0.0, 393733, 1033515
20, 95000, 1.0, 0.9166666666666666, 0.0, 443198, 1082828
20, 100000, 1.0, 1.0, 0.0, 494919, 1131139
