controllers.TD.ntuple2.TDNTuple2Agt: USESYMMETRY:true, NORMALIZE:false, sigmoid:tanh, lambda:0.0, horizon:0, AFTERSTATE:false, learnFromRM: false
controllers.TD.ntuple2.TDNTuple2Agt: alpha_init->final:0.5->0.5, epsilon_init->final:1.3->0.0
run, gameNum, evalQ, evalT, evalM, actionNum, trnMoves
18, 30000, 0.3333333333333333, 0.16666666666666666, 0.0, 33831, 387772
18, 35000, 1.0, 0.6666666666666666, 0.0, 46403, 448753
18, 40000, 1.0, 0.5833333333333334, 0.0, 62581, 507909
18, 45000, 1.0, 0.75, 0.0, 82091, 564975
18, 50000, 1.0, 1.0, 0.0, 104769, 621018
18, 55000, 1.0, 0.8333333333333334, 0.0, 130614, 675703
18, 60000, 1.0, 0.9166666666666666, 0.0, 159517, 728988
18, 65000, 1.0, 0.9166666666666666, 0.0, 191136, 781183
18, 70000, 1.0, 1.0, 0.0, 225564, 831924
18, 75000, 1.0, 1.0, 0.0, 262637, 881820
18, 80000, 1.0, 0.9166666666666666, 0.0, 301652, 929812
18, 85000, 1.0, 0.9166666666666666, 0.0, 341860, 975565
18, 90000, 1.0, 0.9166666666666666, 0.0, 385288, 1021433
18, 95000, 1.0, 1.0, 0.0, 430699, 1066138
18, 100000, 1.0, 0.9166666666666666, 0.0, 474123, 1105900
19, 5000, 0.0, 0.0, 0.0, 5000, 64884
19, 10000, 0.0, 0.0, 0.0, 10000, 129808
19, 15000, 0.0, 0.0, 0.0, 15000, 194344
19, 20000, 0.0, 0.0, 0.0, 20000, 259263
19, 25000, 0.0, 0.3333333333333333, 0.0, 25321, 323983
19, 30000, 0.0, 0.08333333333333333, 0.0, 33957, 387406
19, 35000, 0.0, 0.6666666666666666, 0.0, 46453, 448510
19, 40000, 1.0, 0.5833333333333333, 0.0, 62553, 508019
19, 45000, 1.0, 1.0, 0.0, 82005, 565369
19, 50000, 1.0, 0.8333333333333334, 0.0, 104771, 621460
19, 55000, 1.0, 0.75, 0.0, 130874, 676196
19, 60000, 1.0, 0.5833333333333333, 0.0, 159648, 729470
19, 65000, 1.0, 0.8333333333333333, 0.0, 191247, 781438
19, 70000, 1.0, 0.9166666666666666, 0.0, 225661, 832266
19, 75000, 1.0, 1.0, 0.0, 262935, 882467
19, 80000, 1.0, 1.0, 0.0, 301718, 929992
19, 85000, 1.0, 0.9166666666666666, 0.0, 342335, 976230
19, 90000, 1.0, 1.0, 0.0, 384815, 1021108
19, 95000, 1.0, 1.0, 0.0, 428091, 1063432
