TDNTuple3Agt: USESYM:true, P:4, NORMALIZE:false, sigmoid:tanh, lambda:0.25, horizon:4, AFTERSTATE:false, learnFromRM: true
TDNTuple3Agt: alpha_init->final:3.7->3.7, epsilon_init->final:0.1->0.0, gamma: 1.0, fixed n-tuple, mode=1
"run","gameNum","evalQ","evalT","actionNum","trnMoves","elapsedTime","movesSecond","lambda","null"
0,700000,0.6875,0.950000000000001,22074594,21374594,2037.014,10836.7414264212,0.04,0
0,705000,0.875,0.950000000000001,22239545,21534545,2052.216,10836.8441723483,0.04,0
0,710000,0.75,1,22405164,21695164,2067.464,10837.0273920126,0.04,0
0,715000,0.875,0.950000000000001,22600739,21885739,2084.954,10839.9221277784,0.04,0
0,720000,0.96875,0.875,22810474,22090474,2103.192,10845.6450956451,0.04,0
0,725000,0.625,0.85,23020784,22295784,2121.584,10850.7530222702,0.04,0
0,730000,0.6875,0.950000000000001,23232988,22502988,2140.003,10856.5212291758,0.04,0
0,735000,0.78125,0.85,23446170,22711170,2158.238,10863.5701901273,0.04,0
0,740000,0.75,0.9,23659569,22919569,2176.74,10869.2673447449,0.04,0
0,745000,0.9375,0.825,23873498,23128498,2195.552,10873.5743904039,0.04,0
0,750000,0.875,0.9,24088295,23338295,2214.045,10879.7675747331,0.04,0
0,5000,-1,-0.475,101721,96721,9.615,10579.4071762871,0.09,0
0,10000,-0.65625,-0.45,213100,203100,20.14,10580.9334657398,0.09,0
0,15000,-0.125,-1,335391,320391,31.611,10609.9459049065,0.09,0
0,20000,-0.40625,-0.925,455665,435665,42.965,10605.4928430118,0.09,0
0,25000,-0.125,-1,581694,556694,54.771,10620.4743386098,0.09,0
0,30000,-0.5,-0.9,709888,679888,66.786,10629.2935645195,0.09,0
0,35000,-0.1875,-0.9,834592,799592,78.571,10622.1379389342,0.09,0
0,40000,-0.125,-1,966985,926985,91.052,10620.1401397004,0.09,0
0,45000,-0.3125,-0.8,1099868,1054868,103.521,10624.5882477951,0.09,0
0,50000,0.5,-0.9,1232215,1182215,115.91,10630.79113105,0.09,0
0,55000,-0.15625,-0.875,1365053,1310053,128.346,10635.7268633226,0.09,0
0,60000,-0.3125,-0.2,1499554,1439554,140.972,10637.2471129019,0.09,0
0,65000,0.46875,-0.950000000000001,1634233,1569233,153.607,10639.0529077451,0.09,0
0,70000,0.625,-0.675,1770994,1700994,166.395,10643.3125995372,0.09,0
0,75000,0.75,-0.85,1910165,1835165,179.391,10648.0536927717,0.09,0
0,80000,0.4375,-0.975000000000001,2049819,1969819,192.456,10650.8448684375,0.09,0
0,85000,-0.25,-0.325,2190393,2105393,205.582,10654.5952466656,0.09,0
0,90000,-0.0625,0.425,2333559,2243559,218.9,10660.3883051622,0.09,0
0,95000,0.3125,0.025,2481166,2386166,232.64,10665.2596286107,0.09,0
0,100000,-0.15625,-0.9,2624575,2524575,245.987,10669.5679039949,0.09,0
0,105000,-0.59375,-0.975000000000001,2766728,2661728,259.254,10671.8816295988,0.09,0
0,110000,-0.21875,-0.875,2911490,2801490,272.788,10673.0867926742,0.09,0
0,115000,0.25,-0.8,3054213,2939213,286.139,10673.8787791947,0.09,0
0,120000,0.3125,-0.9,3200796,3080796,299.759,10677.8979113221,0.09,0
0,125000,0.125,-0.875,3346928,3221928,313.369,10680.4693508292,0.09,0
0,130000,0.0625,-0.85,3496809,3366809,327.172,10687.9836905359,0.09,0
0,135000,0.09375,-0.925,3645556,3510556,340.965,10691.877465429,0.09,0
0,140000,0.25,-0.4,3794319,3654319,354.707,10697.0513691582,0.09,0
0,145000,0.21875,-6.93889390390723e-18,3943098,3798098,368.416,10702.8413532528,0.09,0
0,150000,0.65625,0.425,4091793,3941793,382.074,10709.4253992682,0.09,0
0,155000,0.25,-0.875,4238793,4083793,395.657,10713.302178402,0.09,0
